1514,роз,roos,‫الوردة‬,вырасла ,роза,গোলাপ ফুল ,ruža,la rosa,růže,rosen,die Rose,το τριαντάφυλλο ,rose,rose,la rosa,roos,‫گل رز‬,nousi,la rose,ורד ,गुलाब ,ruža,rózsa,bunga mawar,la rosa,バラ ,ვარდი ,장미 ,rožė ,rose,ружа ,गुलाब ,de roos,rose,ਗੁਲਾਬ ,rosnąć,a rosa,a rosa,trandafir,роза,ruža ,vrtnica,Trëndafili ,ружа,ros,ரோஜா,గులాబీ ,กุหลาบ,gül ,троянда,‫گلاب‬ ,hoa hồng ,玫瑰
1515,семя/ кIэ,saad,‫البذرة‬,насення ,семе,বীজ ,sjeme,la llavor,semeno,frøet ,der Samen,ο σπόρος ,seed,seed,la semilla,seeme,‫بذر‬,siemen,la graine,זרע ,बीज ,sjeme,mag,benih,il seme,種 ,თესლი ,씨앗 ,sėkla ,sēklas ,семе ,बी ,het zaad,frø,ਬੀਜ ,nasienie,a semente,a semente,seminţe,семя,semeno,seme,Fara,семе,frö,விதை,విత్తనం ,เมล็ดพันธุ์,Tohum,насіння,‫بیج‬ ,hạt giống ,种子
1516,гъэтхэ къэгъагъ,sneeuklokkie,‫زهرة الثلج‬,пралеска ,кокиче,আগমনী বসন্তের ফুল ,visibaba,el lliri de neu,sněženka,vintergæk ,das Schneeglöckchen,η λευκόιο ,snowdrop,snowdrop,la campanilla de invierno,lumikelluke,‫گل برف‬,lumikello,le perce-neige,שלגית ,सफ़ेद फूल का एक पौधा ,visibaba,hóvirág,bunga tetes salju,il bucaneve,スノードロップ ,ენძელა ,스노드롭 ,snieguolė ,the sniegpulkstenīte ,кокиче ,हिमबिंदु ,het sneeuwklokje,snøklokke,ਸਨੋਡ੍ਰਾਪ ,przebiśnieg,o galanthus,o snowdrop,ghiocel,подснежник,snežienka ,zvonček ,Lulebore,висибаба,snödroppe,பனித்துளிப் பூ,మంచుబిందువు ,สโนว์ดร็อป,kardelen,пролісок,‫گل حسرت‬ ,cây giọt tuyết ,雪花莲
1517,тыгъэгъэзэ/ семчык,sonneblom,‫عباد الشمس‬,сланечніка ,слънчоглед,সূর্যমুখী ফুল ,suncokret,el gira-sol,slunečnice,solsikken,die Sonnenblume,ο ηλίανθος / το ηλιοτρόπιο ,sunflower,sunflower,el girasol,päevalill ,‫گل آفتاب گردان‬,auringonkukka,le tournesol,חמניות ,सूरजमुखी ,suncokret,napraforgó,bunga matahari,il girasole,ヒマワリ ,მზესუმზირა ,해바라기 ,saulėgrąža ,saulespuķu ,сончоглед ,सुर्यफुल ,de zonnebloem,solsikke,ਸੂਰਜਮੁਖੀ ,słonecznik,o girassol,o girassol,floarea-soarelui,подсолнух,slnečnica ,sončnica ,Luledielli,сунцокрет,solros,சூரியகாந்தி,సూర్యకాంతిపువ్వు ,ดอกทานตะวัน,ayçiçeği ,соняшник,‫سورج مکھی‬ ,cây hướng dương ,向日葵
1518,панэ,doring,‫الشوكة‬,шып ,трън,শাখাকণ্টক ,trn,l`espina,trn,torn,der Dorn,το αγκάθι ,thorn,thorn,la espina,okas,‫خار‬,piikki,l`épine,קוץ ,कांटा ,trn,tövis,duri,la spina,とげ ,ეკალი ,가시 ,dyglis,the ērkšķis ,трн ,काटा ,de doorn,torn,ਕਾਂਟਾ ,cierń,o espinho,o espinho,ghimpe,шип,tŕň ,trn,Gjemb,трн,tagg,முள்,ముల్లు ,หนาม,diken,шип,‫کانٹا‬ ,gai,刺
1519,чъыгыпкъы,stam,‫الجذع‬,ствол ,пън,গাছের গুঁড়ি ,deblo,el tronc,kmen,stammen,der Stamm,ο κορμός ,trunk,trunk,el tronco,tüvi ,‫تنه‬,runko,le tronc,גזע עץ ,ट्रंक ,deblo,törzs,batang,il tronco,幹 ,ვარჯი ,나무의 몸통 ,kamienas,stumbrs,стебло ,खोड ,de stam,stamme,ਤਣਾ ,pień drzewa,o tronco,o tronco,trunchi,ствол,kmeň ,steblo,Bagazhi,дебло,stam,அடிமரம்,మొండెము ,ลำต้น,gövde ,стовбур дерева,‫تنا‬ ,thân cây ,树干
1520,тюльпан,tulp,‫الخزامى‬,цюльпан ,лале,টিউলিপ ফুল ,tulipan,la tulipa,tulipán,tulip,die Tulpe,η τουλίπα ,tulip,tulip,el tulipán,tulp,‫گل لاله‬,tulppaani,la tulipe,צבעוני ,कमल का फूल ,tulipan,tulipán,tulip,il tulipano,チューリップ ,ტიტა ,튤립 ,tulpė ,tulpe,лале ,कमळासारखे फूल ,de tulp,tulipan,ਕਮਲ ਫੁੱਲ ,tulipan,a tulipa,a tulipa,laleaua,тюльпан,tulipán ,tulipan,Tulipan,лала,tulpan,துலிப்,వివిధ రంగులు గల గంటవంటి ఆకారం గల పూలు పూచే మొక్క ,ทิวลิป,lale,тюльпан,‫گل لالہ‬ ,hoa tuy-líp ,郁金香
1521,псыгуIан,waterlelie,‫زنبق الماء‬,вадзяная лілея ,водна лилия,জলপদ্ম ,lokvanj,el lliri d`aigua,leknín,vand lilje,die Seerose,το νούφαρο ,water lily,water lily,el lirio de agua,vesiroos,‫نیلوفر آبی‬,lumme,le nénuphar,שושנת מים ,कुमुद ,lokvanj,tavirózsa,bunga lili air,la ninfea,スイレン ,წყლის ლილია ,수련 ,vandens lelija,ūdens lilija ,воден крин ,पाणलिली ,de waterlelie,vannlilje,ਵਾਟਰ ਲਿੱਲੀ ,lilia wodna,o nenúfar,o nenúfar ,nufărul,кувшинка,lekno,vodna lilija,Zambak uji,локвањ,näckros,நீர் லில்லி,నీటి కలువ ,บัวเผื่อน,nilüfer ,латаття,‫نیلوفر‬ ,hoa súng ,睡莲
1522,коцы,koring,‫القمح‬,пшаніцы ,жито,গম ,pšenica,el blat,pšenice,hveden,der Weizen,το σιτάρι ,wheat,wheat,el trigo,nisu,‫گندم‬,vehnä ,le blé,חיטה ,गेहूँ ,pšenica,búza,gandum,il grano,小麦 ,ხორბალი ,밀 ,kviečiai ,Kviešus ,пченица ,गहू ,de tarwe,hvete,ਆਟਾ ,pszenica,o trigo,o trigo,grâu,пшеница,pšenica ,pšenica ,Gruri,пшеница,vete,கோதுமை,గోధుమలు ,ข้าวสาลี,buğday ,пшениця,‫گندم‬ ,lúa mì ,小麦
1523,къэкIыхэрэр,Abstrakte terme,‫المصطلحات المجردة‬,Анатацыя ўмовы,Абстрактни понятия,বিমূর্ত পদ,Apstraktni pojmovi,Termes abstractes,Abstraktní pojmy,Abstrakte begreber,Abstrakta,Ανεικονικοί / Αφηρημένοι όροι,Abstract terms,Abstract terms,Términos abstractos,Abstraktsed mõisted,‫انتزاعی‬,Abstraktit,Termes abstraits,מונחים מופשטים,सार संदर्भ,Apstraktni izrazi,Elvont fogalmak,Hal-hal abstrak,Termini astratti,抽象的な言葉,აბსტრაქტული ტერმინები,추상어,Abstraktūs žodžiai,Abstrakti jēdzieni,Апстрактни поими,सारांशित संज्ञा,Abstracte termen,Abstrakte termer,ਸੰਖੇਪ ਸ਼ਬਦਾਵਲੀ,Pojęcia abstrakcyjne,Termos abstratos,Termos abstratos,Termeni abstracţi,Абстрактные понятия,Abstraktné pojmy,Abstraktno,Termat abstraktë,Апстрактни појмови,Abstrakt,கருத்தியலான பதங்கள்,సారాంశ నిబంధనలు,ศัพท์นามธรรม,Soyut terimler,Абстрактні поняття,‫ذہنی پیرائے‬,Thuật ngữ (khái niệm) trừu tượng,抽象的术语
1524,къулыкъушIапI/ гъэIорышIапIэ,administrasie,‫الادارة‬,адміністрацыя ,администрация,প্রশাসন ,uprava,l`administració ,administrativa,administration,die Verwaltung,η διοίκηση / διαχείριση ,administration,administration,la administración,valitsus,‫مدیریت بازرگانی‬,hallinto,l`administration,אדמיניסטרציה ,प्रशासन ,administracija,adminisztráció,administrasi,l`amministrazione,管理 ,ადმინისტრაცია ,행정 ,administracija,pārvalde ,администрација ,व्यवस्थापन ,de administratie,administrasjon,ਪ੍ਰਸ਼ਾਸਨ ,administracja,a administração,a administração ,administrare,управление,administratíva ,uprava,Administrata,управа,administrering,நிர்வாகம்,పరిపాలన ,การบริหาร,yönetim ,управління,‫انتظامیہ‬ ,chính quyền ,管理机构
1525,реклам/ къэбарягъашI,advertensie,‫الإعلان‬,рэкламы ,реклама,বিজ্ঞাপন ,reklama,la publicitat,reklama,reklame,die Reklame,η διαφήμιση ,advertising,advertising,la publicidad,reklaam,‫تبلیغات‬,mainonta,la publicité,פרסום ,विज्ञापन ,oglašavanje,hirdetés,iklan,la pubblicità,広告 ,რეკლამა ,광고 ,reklama,reklāma ,рекламирање ,जाहिराती ,de reclame,reklame,ਵਿਗਿਆਪਨ ,reklama,a publicidade,a publicidade,publicitate,реклама,reklama,oglaševanje ,Reklamimi,реклама,reklam,விளம்பர பிரசாரம்,ప్రకటనలు ,การโฆษณา,reklam,реклама,‫اشتہار‬ ,quảng cáo ,广告
1526,щэбзащ,pyl,‫السهم‬,стрэлка ,стрелка,তির ,strelica,la fletxa,šipka,pilen,der Pfeil,το βέλος ,arrow,arrow,la flecha,nool,‫فلش‬,nuoli,la flèche,חץ ,तीर ,strelica,nyíl,panah,la freccia,矢印 ,ისარი ,화살표 ,rodyklė ,bultiņa ,стрела ,बाण ,de pijl,pil,ਤੀਰ ,strzałka,a seta,a seta,săgeata,стрела,šípka ,puščica ,Shigjeta,стрелица,pil,அம்பு,బాణము ,ลูกศร,ok,стріла,‫تیر کا نشان‬ ,mũi tên ,箭头
1527,Iизын зыхэмылъыр,verbod,‫الحظر‬,забарона ,забрана,নিষেধাজ্ঞা ,zabrana,la prohibició ,zákaz,forbuddet,das Verbot,η απαγόρευση ,ban,ban,la prohibición,keeld,‫ممنوعیت‬,kielto,l`interdiction,איסור ,प्रतिबंध ,zabrana,tilalom,larangan,il divieto,禁止 ,აკრძალვა ,금지 ,uždraudimas ,aizliegums,забрана ,प्रतिबंध ,het verbod,forbud,ਪ੍ਰਤੀਬੰਧ ,zakaz,a proibição,a proibição ,interdicție,запрет,zákaz ,prepoved,Ndalimi,забрана,förbud,தடை,నిషేధము ,ห้าม,yasağı ,заборона,‫ممنوع‬ ,lệnh cấm ,禁令
1528,карьер/ къулыкъоу зыпылъыр,loopbaan,‫المهنة‬,кар`ера ,кариера,পেশা ,karijera,la cursa,kariéra,karriere,die Karriere,η καριέρα ,career,career,la carrera,karjäär ,‫حرفه‬,ura,la carrière,קריירה ,कैरियर ,karijera,karrier,karier,la carriera,経歴 ,კარიერა ,경력 ,karjera,karjeras,кариера ,जीविका ,de carrière,karriere,ਪੇਸ਼ਾ ,kariera,a carreira,a carreira,cariera,карьера,kariéra ,kariera,Karriera,каријера,karriär,பணித்துறை,కెరీర్ ,อาชีพ,kariyer,кар`єра,‫پیشہ وارانہ زندگی‬ ,sự nghiệp ,职业生涯
1529,гузэгу,middel,‫الوسط‬,цэнтр ,център,কেন্দ্র ,središte,el centre,střed,midten,die Mitte,το κέντρο ,center,center,el centro,keskpaik,‫مرکز‬,keskus,le milieu,מרכז ,केंद्र ,središte,középpont,tengah,il centro,中心 ,ცენტრი ,중심 ,centras,centrs,центар ,मध्यक ,het midden,sentrum,ਕੇਂਦਰ ,centrum,o centro,o centro,centru,середина,centrum,središče ,Qendra,средина,centrum,மையம்,కేంద్రము ,ศูนย์,merkez,середина,‫مرکز‬ ,trung tâm ,中心
1530,хэдэныгъ/ къыхэхыныгъ,verkiesing,‫الخيار‬,выбар ,избор,পছন্দ ,izbor,l`elecció ,volba,valget,die Wahl,η επιλογή ,choice,choice,la elección,valimine,‫انتخاب‬,valinta,le choix,בחירה ,पसंद ,izbor,választás,pilihan,la scelta,選択 ,არჩევანი ,선택 ,pasirinkimas,izvēle ,избор ,पर्याय ,de keuze,valg,ਚੋਣ ,wybór,a escolha,a escolha,alegere,выбор,voľba ,izbira,Zgjedhja,избор,val,தேர்ந்தெடுப்பு,ఎంపిక ,ทางเลือก,seçim ,вибір,‫انتخاب‬ ,sự lựa chọn ,选择
1531,Iоф зэдэшIэныр,samewerking,‫التعاون‬,супрацоўніцтва ,сътрудничество,সহযোগ ,saradnja,la col·laboració ,spolupráce,samarbejdet,die Zusammenarbeit,η συνεργασία ,collaboration,collaboration,la colaboración,koostöö ,‫همکاری‬,yhteistyö ,la collaboration,שיתוף פעולה ,सहयोग ,suradnja,együttműködés,kolaborasi,la collaborazione,コラボレーション ,თანამშრომლობა ,협업 ,bendradarbiavimas,Sadarbība ,соработка ,सहभाग ,de samenwerking,samarbeid,ਸਹਿਯੋਗ ,współpraca,a colaboração,a colaboração ,colaborare,сотрудничество,spolupráca ,sodelovanje,Bashkëpunimi ,сарадња,samarbete,உடனுழைப்பு,సహకారము ,การทำงานร่วมกัน,işbirliği ,співпраця,‫ساتھ کام کرنا‬ ,sự cộng tác ,协作
1532,шъо,kleur,‫اللون‬,колер ,цвят,রঙ ,boja,el color,barva,farven,die Farbe,το χρώμα ,color,color,el color,värv ,‫رنگ‬,väri ,la couleur,צבע ,रंग ,boja,szín,warna,il colore,色 ,ფერი ,색상 ,spalva,krāsa ,боја ,रंग ,de kleur,farge,ਰੰਗ ,kolor,a cor,a cor,culoarea,цвет,farba,barva,Ngjyra,боја,färg,நிறம்,రంగు ,สี,Renk,колір,‫رنگ‬ ,màu sắc ,颜色
1533,контакт/ зэгурыIоныр,kontak,‫الاتصال‬,кантакт ,контакт,যোগাযোগ ,kontakt,el contacte,kontakt,kontakten,der Kontakt,η επαφή ,contact,contact,el contacto,kokkupuude,‫تماس‬,kontakti,le contact,מגע ,संपर्क ,kontakt,kapcsolat,kontak,il contatto,接触 ,კონტაქტი ,연락처 ,kontaktas,kontakta,контакт ,संपर्क ,het contact,kontakt,ਸੰਪਰਕ ,kontakt,o contato,o contato,contact,контакт,kontakt,kontakt,Kontaki,контакт,kontakt,தொடர்பு,పరిచయము ,ติดต่อ,temas,контакт,‫رابطہ‬ ,liên hệ ,接触
1534,щынагъо,gevaar,‫الخطر‬,небяспека ,опасност,বিপদ ,opasnost,el perill,nebezpečí,faren,die Gefahr,ο κίνδυνος ,danger,danger,el peligro,oht,‫خطر‬,vaara,le danger,סכנה ,खतरा ,opasnost,veszély,bahaya,il pericolo,危険 ,საფრთხე ,위험 ,pavojus,briesmas,опасност ,धोका ,het gevaar,fare,ਖ਼ਤਰਾ ,niebezpieczeństwo,o perigo,o perigo,pericol,опасность,nebezpečenstvo ,nevarnost,Rreziku,опасност,fara,ஆபத்து,అపాయము ,อันตราย,tehlike,небезпека,‫خطرہ‬ ,mối nguy hiểm ,危险
1535,шIу зэрилъэгъурэр риIон,liefdesverklaring,‫إعلان الحب‬,прызнанне ў каханні ,любовно признание,ভালোবাসার ঘোষণা ,izjava ljubavi,la declaració d`amor ,vyznání lásky,kærlighedserklæring ,die Liebeserklärung,η ερωτική εξομολόγηση ,declaration of love,declaration of love,la declaración de amor,armuavaldus,‫اعلام عشق‬,rakkaudenosoitus,la déclaration d`amour,הצהרת אהבה ,प्यार की घोषणा ,izjava ljubavi,szerelmi vallomás,pernyataan cinta,la dichiarazione d`amore,愛の宣言 ,სიყვარულის გაცხადება ,사랑의 맹세 ,meilės demonstravimas ,deklarāciju mīlestības ,изјава на љубов ,प्रेमाची घोषणा ,de verklaring van de liefde,kjærlighetserklæring,ਪਿਆਰ ਦਾ ਐਲਾਨ ,deklaracja miłości,a declaração de amor,a declaração de amor ,declaraţie de dragoste,признание в любви,vyznanie lásky ,ljubezenska izjava,Deklarim dashurie,љубавна изјава,kärleksförklaring,காதல் அறிவிப்பு,ప్రేమ ప్రకటన ,ประกาศรัก,aşk ilanı ,освідчення в коханні,‫محبت کا پیغام‬ ,thổ lộ tình yêu ,爱的宣言
1536,зэхэкъутэныр/ зэщыкъоныр,agteruitgang,‫التراجع‬,зніжэнне ,разруха,অধঃপতন ,propadanje,el deteriorament,úpadek,nedgangen,der Verfall,η φθορά / εγκατάλειψη ,decline,decline,el deterioro,lagunemine,‫کاهش‬,heikentyminen,le déclin,דרדור ,पतन ,dotrajalost,hanyatlás,merosot,la decadenza,減少 ,დაშლა ,하락 ,nuosmukis,kritums,пад ,अध:पतन ,de bouwval,nedgang,ਪਤਣ ,spadek,o declínio,o declínio ,declin,разрушение,chátranie ,propad,Refuzimi,пропадање,nedgång,சரிவு,తిరోగమనము ,ปฏิเสธ,düşüş ,руйнування,‫توڑ پھوڑ‬ ,sự suy giảm ,朽坏
1537,гъэунэфыныр,definisie,‫التعريف‬,вызначэнне ,определение,সংজ্ঞা ,definicija,la definició ,definice,definition,die Definition,ο ορισμός ,definition,definition,la definición,definitsioon,‫تعریف‬,määritelmä ,la définition,הגדרה ,परिभाषा ,definicija,meghatározás,definisi,la definizione,定義 ,განმარტება ,정의 ,apibrėžimas ,definīcija ,дефиниција ,व्याख्या ,de definitie,definisjon,ਪਰਿਭਾਸ਼ਾ ,definicja,a definição,a definição ,definiție,определение,definícia ,opredelitev,Përkufizimi ,дефиниција,definition,வரையறை,నిర్వచనము ,ความหมาย,tanım ,визначення,‫تعریف‬ ,định nghĩa ,定义
1538,зэфэмыдэныгъ,verskil,‫الفرق‬,розніца ,разлика,পার্থক্য ,razlika,la diferència ,rozdíl,forskellen,der Unterschied,η διαφορά ,difference,difference,la diferencia,erinevus,‫تفاوت‬,ero,la différence,הבדל ,अंतर ,razlika,különbség,perbedaan,la differenza,違い ,განსხვავება ,차이 ,skirtumas,atšķirība ,разлика ,फरक ,het verschil,forskjell,ਫ਼ਰਕ ,różnica,a diferença,a diferença ,diferenţă,различие,rozdiel,razlika,Diferenca,разлика,skillnad,வேறுபாடு,వ్యత్యాసము ,ความแตกต่าง,fark,різниця,‫فرق‬ ,sự khác biệt ,区别
1539,къиныгъу,moeilikheid,‫الصعوبة‬,цяжкасць ,трудност,অসুবিধা ,poteškoća,la dificultat,obtíž,vanskeligheden,die Schwierigkeit,η δυσκολία ,difficulty,difficulty,la dificultad,raskus,‫سختی‬,vaikeus,la difficulté,קושי ,कठिनाई ,poteškoća,nehézség,kesulitan,la difficoltà,困難 ,სირთულე ,어려움 ,sunkumas,grūtības ,тешкотија ,अडचण ,de moeilijkheid,vanskelighet,ਮੁਸ਼ਕਲ ,trudność,a dificuldade,a dificuldade,dificultatea,трудность,prekážka ,težava ,Vështirësia ,потешкоћа,svårighet,கஷ்டம்,కష్టము ,ความยากลำบาก,zorluk,труднощі,‫مشکل‬ ,những khó khăn ,难度
1540,направление,rigting,‫الإتجاه‬,кірунак ,посока,অভিমুখ ,smjer,la direcció ,směr,retningen,die Richtung,η κατεύθυνση ,direction,direction,la dirección,suund,‫جهت‬,suunta,la direction,כיוון ,दिशा ,smjer,irány,arah,la direzione,方向 ,მიმართულება ,방향 ,kryptis,virziens,насока ,दिशा ,de richting,retning,ਦਿਸ਼ਾ ,kierunek,a direção,a direção ,direcţie,направление,smer,smer,Drejtimi,правац,riktning,திசை,దిశ ,ทิศทาง,yön ,напрямок,‫سمت‬ ,hướng ,方向
1541,къэгъотыгъакIэр,ontdekking,‫الإكتشاف‬,адкрыццё ,откритие,আবিষ্কার ,otkriće,el descobriment,objev,opdagelsen,die Entdeckung,η ανακάλυψη ,discovery,discovery,el descubrimiento,avastus,‫کشف‬,löytö ,la découverte,גילוי ,खोज ,otkriće,felfedezés,penemuan,la scoperta,発見 ,აღმოჩენა ,발견 ,atradimas,atklājums ,откритие ,शोध ,de ontdekking,oppdagelse,ਖੋਜ ,odkrycie,a descoberta,a descoberta,descoperirea,открытие,objav,odkritje,Zbulimi,откриће,upptäckt,கண்டுபிடித்தல்,అన్వేషణ ,การค้นพบ,keşif ,відкриття,‫دریافت‬ ,sự khám phá ,发现
1542,тэрэзыджэ,wanorde,‫الفوضى‬,засмучэнне ,бъркотия,বিশৃঙ্খলা ,nered,el desordre,nepořádek,lidelsen,die Unordnung,η διαταραχή ,disorder,disorder,el desorden,korralagedus,‫نامرتب‬,häiriö ,le désordre,הפרעה ,विकार ,nered,rendetlenség,semrawut,il disordine,障害 ,არეულობა ,엉망 ,netvarka,the traucējumi ,неред ,अव्यवस्था ,de aandoening,uorden,ਵਿਕਾਰ ,zaburzenie,o distúrbio,a desordem,tulburare,беспорядок,neporiadok,nered,Çrregullimi ,неред,oordning,கோளாறு,రుగ్మత ,ความผิดปกติ,bozukluk,безлад,‫بد نظمی‬ ,hỗn loạn ,混乱
1543,чыжьагъ,verte,‫البعد‬,адлегласць ,далечина,দূরত্ব ,daljina,la distància ,vzdálenost,afstanden,die Ferne,το διάστημα ,distance,distance,la distancia,kaugus,‫دور‬,etäisyys ,le lointain,מרחק ,दूरी ,udaljenost,távolság,jarak jauh,la lontananza,遠方 ,მანძილი ,거리 ,atstumas,attālums ,растојание ,अंतर ,de afstand,fjerne,ਦੂਰੀ ,odległość,a distância,a distância ,distanță,даль,diaľka ,daljava,Distanca,даљина,fjärran,தொலைவு,దూరము ,ระยะทาง,mesafe,далечінь,‫دور‬ ,nơi xa xôi ,距离
1544,чIыгууанэ,afstand,‫المسافة‬,адлегласць ,разстояние,দূরত্ব ,udaljenost,la distància ,vzdálenost,afstanden,die Entfernung,η απόσταση ,distance,distance,la distancia,vahemaa,‫مسافت‬,etäisyys ,la distance,מרחק ,दूरी ,razdaljina,távolság,jarak,la distanza,距離 ,მანძილი ,거리 ,atstumas,attālums ,растојание ,अंतर ,de afstand,avstand,ਦੂਰੀ ,odległość,a distância,a distância ,distanță,расстояние,vzdialenosť ,oddaljenost,Distanca,удаљеност,avstånd,தூரம்,దూరము ,ระยะทาง,mesafe,відстань,‫فاصلہ‬ ,khoảng cách ,距离
1545,зэфэмыдэныгъ,verskeidenheid,‫التنوع‬,разнастайнасць ,разнообразие,বৈচিত্র্য ,raznovrsnost,la diversitat,rozmanitost,mangfoldigheden,die Vielfalt,η ποικιλομορφία ,diversity,diversity,la diversidad,mitmekesisus,‫تنوع‬,monimuotoisuus,la diversité,גיוון ,विविधता ,raznolikost,sokszínűség,keanekaragaman,la varietà,多様性 ,მრავალფეროვნება ,다양성 ,įvairovė ,daudzveidība ,разновидност ,विविधता ,de diversiteit,mangfold,ਅਨੇਕਤਾ ,różnorodność,a diversidade,a diversidade,diversitatea,разнообразие,rozmanitosť ,raznolikost,Diversiteti,разноврсност,mångfald,பன்முகத்தன்மை,వైవిధ్యము ,ความหลากหลาย,çeşitlilik ,різноманіття,‫ڈائیورسٹی‬ ,sự đa dạng ,多样性
1546,уилъэкI епхьылIэныр,moeite,‫الجهد‬,намаганні ,усилие,প্রচেষ্টা ,trud,l`esforç ,snaha,indsatsen,die Mühe,η προσπάθεια ,effort,effort,el esfuerzo,vaev,‫تلاش‬,vaiva,l`effort,מאמץ ,प्रयास ,trud,erőfeszítés,usaha,lo sforzo,努力 ,ძალისხმევა ,노력 ,pastanga,pūles ,напор ,प्रयत्न ,de inspanning,innsats,ਕੋਸ਼ਿਸ਼ ,wysiłek,o esforço,o esforço ,efort,усилие,snaha,prizadevanje,Përpjekja ,труд,ansträngning,முயற்சி,కృషి ,ความพยายาม,çaba ,зусилля,‫کوشش‬ ,nỗ lực ,努力
1547,уплъэкIуныр/ ушэтыныр,verkenning,‫الاستكشاف‬,даследаванне ,проучване,অনুসন্ধান ,istraživanje,l`exploració ,průzkum,efterforskningen,die Erforschung,η εξερεύνηση ,exploration,exploration,la exploración,uurimine,‫اکتشاف‬,etsintä ,l`exploration,חקר ,अन्वेषण ,istraživanje,kutatás,eksplorasi,l`esplorazione,探査 ,ძიება ,탐사 ,tyrinėjimas ,izpēte ,истражување ,शोधप्रवास ,de exploratie,utforskning,ਘੋਖ ,eksploracja,a exploração,a exploração ,explorare,исследование,prieskum,raziskovanje,Eksplorimi,истраживање,utforskning,ஆய்வு,తరచి చూచుట ,การสำรวจ,arama,дослідження,‫تلاش‬ ,khảo sát (thăm dò) ,探索
1548,тефэныр укIорэиныр,val,‫السقوط‬,падзенне ,падане,পতন ,pad,la caiguda,pád,faldet,der Sturz,η πτώση ,fall,fall,la caída,kukkumine,‫سقوط‬,putous,la chute,נפילה ,गिरना ,pad,esés,jatuh,la caduta,転倒 ,ვარდნა ,추락 ,kritimas,krišana ,пад ,उतरणे ,de val,fall,ਡਿੱਗਣਾ ,spadek,a queda,a queda,toamna,падение,pád ,padec,Rënia ,пад,fall,வீழ்ச்சி,పతనము ,ฤดูใบไม้ร่วง,düşüş ,падіння,‫گرنا / زوال‬ ,mùa thu ,跌落
1549,кIуачIэ/ къарыу/ лъэкIы,krag,‫القوة‬,сілы ,сила,বল ,snaga,la força ,síla,kraften,die Kraft,η δύναμη ,force,force,la fuerza,jõud ,‫نیرو‬,voima,la force,כוח ,बल ,sila,erő,tenaga,la forza,力 ,ძალა ,힘 ,jėga ,spēks ,сила ,बल ,de kracht,kraft,ਜ਼ੋਰ ,siła,a força,a força ,forţa,сила,sila,moč ,Forca,снага,kraft,வலிமை,శక్తి ,แรง,kuvvet,сила,‫قوت‬ ,lực lượng ,力
1550,мэ IашIу,geur,‫العطر‬,водар ,аромат,সুরভি ,miris,la fragància ,vůně,duften,der Duft,το άρωμα ,fragrance,fragrance,la fragancia,lõhn ,‫عطر‬,tuoksu,le parfum,ניחוח ,सुगन्ध ,miris,illat,aroma,la fragranza,香り ,სურნელი ,향기 ,aromatas,Aromāts ,мирис ,सुगंध ,de geur,duft,ਸੁਗੰਧ ,zapach,a fragrância,a fragrância ,parfumul,аромат,vôňa ,vonj,Aroma,мирис,doft,வாசனை,పరిమళము ,กลิ่นหอม,parfüm ,аромат,‫خوشبو‬ ,hương thơm ,香味
1551,шъхьафитныгъ,vryheid,‫الحرية‬,свабоды ,свобода,স্বাধীনতা ,sloboda,la llibertat,svoboda,frihed,die Freiheit,η ελευθερία ,freedom,freedom,la libertad,vabadus,‫آزادی‬,vapaus,la liberté,חופש ,स्वतंत्रता ,sloboda,szabadság,kebebasan,la libertà,自由 ,თავისუფლება ,자유 ,laisvė ,brīvība ,слобода ,स्वातंत्र्य ,de vrijheid,frihet,ਸੁਤੰਤਰਤਾ ,wolność,a liberdade,a liberdade,libertate,свобода,sloboda,svoboda,Liria,слобода,frihet,சுதந்திரம்,స్వాతంత్ర్యము ,เสรีภาพ,özgürlük ,свобода,‫آزادی‬ ,sự tự do ,自由
1552,нэм къыпэшIошIрэр/ ныбжьыкъу,spook,‫الشبح‬,здань ,призрак,প্রেতাত্মা ,duh,el fantasma,duch,spøgelset ,das Gespenst,το φάντασμα ,ghost,ghost,el fantasma,kummitus,‫شبح‬,aave,le fantôme,רוח רפאים ,भूत ,duh,szellem,hantu,il fantasma,幽霊 ,აჩრდილი ,유령 ,vaiduoklis,spoks,дух ,भूत ,het spook,spøkelse,ਭੂਤ ,duch,o fantasma,o fantasma,fantoma,призрак,strašidlo ,duh,Fantazma,дух,spöke,பேய்,మరణించిన వ్యక్తి యొక్క ఆత్మ ,ผี,hayalet,привид,‫بھوت‬ ,con ma,鬼
1553,ыныкъу,helfte,‫النصف‬,1/2,половина,অর্ধ ,polovina,la meitat,polovina,halvdelen,die Hälfte,το μισό ,half,half,la mitad,pool,‫نیمه‬,puolikas,la moitié,חצי ,आधा ,polovica,fél,setengah,il mezzo,半分 ,ნახევარი ,절반 ,pusė ,pusgada,половина ,अर्धा ,de halve,halvpart,ਅੱਧਾ ,pół,a metade,a metade,jumătate,половина,polovica,polovica,Gjysma,половина,halva,பாதி,సగము ,ครึ่งหนึ่ง,yarı ,половина,‫آدھا‬ ,một nửa ,半
